User_ID,First_Name,Last_Name,Language
8b449287,Raymond,Colon,Tamil
06c442e0,Barbara,Rogers,Azerbaijani
741e480b,Maria,Page,Inuktitut
c4a4411c,Steven,Bryant,Nauru
b2423a79,Keith,Meyer,Hausa
59ace126,John,Brown,Tonga
5d2e84b4,Elizabeth,Hurley,Latvian
6328bc7c,Kathryn,Bailey,"Sotho, Southern"
b4eb8cc7,Craig,Hamilton,Walloon
6e95832f,Justin,Robinson,Interlingua
f627d9d5,Joann,Stephenson,North Ndebele
b644e0d1,Elizabeth,Navarro,Belarusian
f9cd4168,Thomas,Thomas,Bislama
72c3e855,William,Campbell,Hebrew
abd487a4,Scott,Stanley,Oriya
91bacb2f,Melissa,Estes,Pali
75272f5f,David,Morris,Swedish
9e0fea41,Daisy,Terry,Bengali
e4818739,Christina,Hill,Kinyarwanda
6ddf61d1,William,Craig,Akan
d0936e56,Sean,Smith,Nauru
ec022a3c,Jason,Ramos,Kirghiz
be485d54,Carrie,Davis,Malay
87c33171,Lawrence,Brown,Tibetan
a374a7c5,John,Rivera,Faroese
f54726e0,Adam,Parsons,Basque
6e142ba6,William,Suarez,Samoan
161325fd,Christopher,Hall,Tswana
051133f8,David,Craig,Lithuanian
d80ab524,Susan,Flowers,Xhosa
842b3cac,Robert,Eaton,Bashkir
78f9cc53,Maria,Torres,Portuguese
295b35ad,Paul,Peters,Ndonga
c5226913,Cynthia,Kennedy,Central Khmer
346f2c53,April,Stuart,North Ndebele
468925cf,Blake,Crosby,Danish
09ea71de,Michael,Wilson,Hausa
99b59827,Paula,Green,Urdu
2a641c9d,Sabrina,Williams,Burmese
4d08b875,Alexander,Patton,Bislama
ad772c5a,Thomas,Bailey,Bihari languages
28223fc3,Mark,Chavez,French
54274aa6,Elizabeth,Bolton,Bambara
ca58b84f,Kayla,Cline,Cornish
bb351881,Jessica,Lowe,Hiri Motu
6dbd0f95,Matthew,Jacobson,Tonga
29af7e68,Robert,Kennedy,Tahitian
f85ad600,Sara,Wright,Chuvash
f49fc9d3,Stephen,Thomas,Shona
b28f143f,Michael,Ramirez,Igbo
6184077e,Susan,Perez,Panjabi
ac202a1f,Michael,Miller,Galician
01153d2e,Michael,Hodges,Hebrew
71205bd1,Alexandria,Vaughn,Maori
23e8e15d,Thomas,Miller,Rundi
3ffa9cc6,Sandra,Singh,Dutch
afbc0f86,Todd,Campbell,Shona
5fa7759a,Sabrina,Miles,Ido
5d67c05b,Adrian,Flores,Bosnian
d0032e78,Benjamin,Davis,Sanskrit
465c254b,Katie,Wilkinson,Interlingua
45f92c91,Mike,Brown,Latin
805c0b7d,Danielle,Bartlett,Komi
515fe1e7,Daniel,Smith,Gaelic
ce69481e,Allison,Hill,Kurdish
41889d65,Shawn,Lee,Aymara
3b85b7a7,Debra,Leon,Marathi
4c8e1f57,Mark,Rodriguez,Kongo
cb429a91,Joshua,Mcknight,Irish
33b289dd,Kylie,Austin,Tagalog
997c274b,Patrick,Calderon,Bulgarian
8abeed6e,James,Gross,Bislama
7210a0d9,Joseph,Guzman,Malayalam
5f0349f1,Antonio,Lane,Kuanyama
bbb253a1,Mary,Rogers,Oriya
22dccae1,Martha,Garza,Urdu
effad494,Larry,Crawford,Samoan
900e8f32,Adrian,Smith,Italian
b38271c7,Benjamin,Brown,Latvian
e1b810f9,Janet,Porter,Romanian
96bf93b2,James,Castro,Tsonga
efb78e51,Madison,Lopez,Interlingue
4b510e17,Candice,Williams,Sardinian
b5cfa655,Michelle,Lyons,Pushto
68412b52,Christopher,Miller,Tswana
146e7249,Mary,Little,Kurdish
a3880ba0,Thomas,Fischer,Samoan
884075e5,Elizabeth,Snyder,Aymara
2e31f938,Joseph,Simpson,Nepali
48cf349d,Nicole,Morse,French
c6a0ee2a,Jonathan,Graves,Tibetan
618b72c3,Ariana,Green,Japanese
0041710c,Joshua,Simpson,Dutch
5aa04d8b,Troy,Guerrero,Hiri Motu
1a29d6ef,Barbara,James,Tonga
e44a3f1b,Nicole,Lewis,Western Frisian
b13d6803,Adam,Mayer,Ossetian
efd66d9f,John,Cummings,Swahili
635f84d0,Teresa,Rodriguez,Maltese
76b1b3ab,James,Manning,Mongolian
29f39439,John,Avila,Icelandic
420ef393,Johnny,Baker,Chuvash
0eae163d,Ronald,Day,Oromo
f9ff1a48,Joseph,Yang,Kalaallisut
4c3cdcb6,Rebecca,Myers,Luxembourgish
1cbd0192,Joseph,Wagner,Bengali
86ee4f1e,Thomas,Taylor,Oromo
2736921c,Adam,Johnson,Kikuyu
24615a11,Angela,Adams,Latin
6a2e43c7,Charles,Clarke,Malay
e8f282f4,Katie,Williams,Inupiaq
084d1679,Aaron,Huang,Haitian
851ee140,Keith,Evans,Chinese
f519fe50,Erica,Strickland,Church Slavic
3ca822ba,Michael,Bell,Ndonga
56cc761e,Carol,Lane,Cree
3c8bd82b,Christopher,Webb,Arabic
a7cae661,Renee,White,Hebrew
e0cfaad0,Joseph,Ruiz,Oromo
cd442b59,Daniel,Lopez,Macedonian
c66e0a5f,Alexis,Lucas,Norwegian Nynorsk
65fc7b42,Brian,Huff,Maltese
b4391d08,Robert,Martinez,Bosnian
c250ce58,Eric,Villa,Turkmen
05619162,Michael,Hanna,Latvian
8e9b857f,Julie,Johnson,Norwegian
2f2e35cd,Stephen,Morris,Javanese
e9786a6d,Timothy,Murphy,Sindhi
22ce90f0,Anthony,Phillips,Oriya
758b36b9,Danielle,Williams,Herero
b77c1e26,Jonathan,Murray,Sichuan Yi
fa0755c1,John,Meyers,Korean
dcf4a9c1,Tracy,Mosley,Ewe
a453276f,Jeremy,Scott,Venda
fb93fc53,Crystal,Ramos,Avaric
be4d0858,Bailey,Bennett,Afrikaans
44898eb5,Jeffery,Nunez,Inuktitut
f3bd0c9c,Kelly,Bryant,Turkmen
a3609e3a,Jesus,Brown,Mongolian
e2a4a7db,Amy,Mcpherson,Belarusian
8971789f,Chad,Willis,Estonian
68f22075,Adam,Smith,Gujarati
ed4b302d,Deborah,Estrada,Maori
6de2894e,Mark,Rojas,Kikuyu
723b2af2,Stephanie,Jones,Georgian
2c36db95,Sarah,Gonzales,Uighur
194aa278,Faith,Hale,Kazakh
3575e317,Kristine,Bruce,Igbo
787738ba,Benjamin,Moore,Kazakh
104bedf9,Robert,Boyd,Zhuang
7d92827a,Jesse,Cortez,Kikuyu
22d18844,Bradley,Armstrong,Vietnamese
2f96ad99,Christopher,Hughes,Chechen
63536a72,Jacob,Berger,Luba-Katanga
751c5619,Frederick,Saunders,Ojibwa
b07dfbd1,Alexander,Hart,Slovenian
f7126ee5,Devon,Miller,Aymara
0bade6a5,Curtis,Lopez,Spanish
9b48b7a6,Tammy,Porter,Danish
0df32f0e,Elizabeth,Maldonado,Kuanyama
fa628d2b,Kiara,Chambers,Breton
ed518f41,Sharon,Berry,Hiri Motu
ddcb54d3,Mark,Brown,Chinese
3c71e319,Rachel,Rivera,Bihari languages
95517d12,Elijah,Berry,Bambara
1886386b,Travis,Brooks,Quechua
00333c7a,Marissa,Garcia,Uighur
1ddc65f3,Gregory,Walker,Urdu
a2cffcc6,Roger,Duran,Croatian
f3e197f3,Douglas,Mayer,Arabic
6bd8fa3a,David,Stokes,Cree
1a2e9e50,Jared,Jacobs,Czech
9e55c4c9,Kelly,Turner,Chamorro
ee2735fb,Kelli,Weaver,Czech
4c20ca93,Denise,Miller,Hebrew
f06f2d9e,Jeremy,Morrison,Limburgan
93ff499d,Alexis,Gibson,Malay
464108ea,Edward,Oconnor,Esperanto
1ec05b76,Zachary,Cardenas,Breton
775596cf,Gary,Smith,Herero
771b6628,Ann,Nichols,Tahitian
d6e6e405,Justin,Mcguire,Estonian
0b010741,Thomas,Marshall,Tonga
8566ac6e,Austin,Phillips,Gaelic
fdc30694,Jamie,Hernandez,Swedish
84ad9f2a,John,Dudley,Lithuanian
56949334,Michael,Franklin,Kikuyu
15eb948c,Kathleen,Malone,Romansh
e8e7e07b,Jennifer,Perez,Galician
02fb8772,Nathan,Peterson,Ndonga
a7e884cf,Daniel,Valenzuela,Bihari languages
a55c61e9,Jeffrey,Gilmore,Korean
82e33f7e,Kevin,Hernandez,Sanskrit
5a9a1268,Angela,Sanchez,"Sotho, Southern"
4e1df27e,Gregory,Miller,Bihari languages
72f4df65,Joseph,Smith,Indonesian
04ef2f48,Joshua,Ford,Basque
ae1b0a5d,Mary,Rodriguez,Lingala
eabb8e22,Laura,Thompson,Walloon
ca48ec71,Courtney,Santiago,Twi
be753111,Emily,Lee,Aymara
4afdef19,Daniel,Allen,Hindi
02dde509,Amanda,Cross,Tamil
c1b4c7e7,Samuel,Hawkins,Abkhazian
f8578999,Elizabeth,Sullivan,Bengali
4432a8ba,Lisa,Yates,Marshallese
ca6f4f5a,Alicia,Sawyer,Ojibwa
5b8004ef,Jessica,James,Tibetan
6c1cdb51,Jackson,Francis,Afrikaans
9e52ea4b,David,Zimmerman,Swedish
7319919d,Tyler,Wu,Slovenian
9db42c1b,Nicole,Mack,Yiddish
dd556e28,Juan,Spencer,Bosnian
a140c968,Benjamin,Hamilton,Belarusian
e8db0cc2,Ashley,Wood,Amharic
38007c77,Parker,Wright,Aragonese
c75e521c,Scott,Turner,Tsonga
8c8f2810,Nicholas,Moore,Bulgarian
6f386cf8,Kathleen,Garcia,Herero
11c8bf8b,Jill,Berry,Icelandic
c6619369,Brittany,Branch,Afar
687a8ef9,Jennifer,Perez,Wolof
add87525,Douglas,Harrison,Esperanto
480be977,April,Boone,Interlingua
52b0c046,Crystal,Webb,Malay
17935504,Madison,Hall,Galician
6bfea417,Darryl,Kelly,Wolof
25f8c79a,Julia,Scott,Portuguese
2f07538e,Mackenzie,Clark,Komi
ef989073,Ronald,Mitchell,Mongolian
746e7b01,Jordan,Pena,Armenian
e597f5d5,Michael,Harvey,Kanuri
a65c3d6a,Brianna,Robertson,Lingala
37610673,Amanda,Martin,Faroese
89c70f36,Pamela,Robertson,Sichuan Yi
53ac6649,Andrea,Merritt,Malayalam
dd3d04ab,Christopher,Haas,Lao
415b6195,Nicole,Webb,Haitian
a99176d1,Matthew,Mcguire,Marshallese
9fe834ec,Ruben,Brown,Kazakh
cd11f9ff,Crystal,Bailey,Albanian
a8e5730c,Sandra,Hayes,Malay
957b2713,Michael,Watts,Afrikaans
3fb7980a,Lori,Long,Burmese
8fa5d77d,Kayla,Warren,Gaelic
7de5db7c,Donna,Morris,Bashkir
01d6ef4f,Michelle,Johnson,Church Slavic
61b0a56f,Amy,Harper,Portuguese
d81b895d,Kenneth,Mcdonald,Pushto
4176fef0,Jordan,Martinez,Amharic
a669be47,Sandra,Scott,Czech
fc38d815,Ross,Kidd,Tatar
526f0441,Amy,Barber,Kirghiz
192f4b21,Joy,Johnston,Tigrinya
6f0b1b90,Nathaniel,Jackson,Sanskrit
13c26270,Brittany,Reynolds,Assamese
21e0291a,Gloria,Miller,Indonesian
7c026f97,Pamela,Liu,Kanuri
2cac4c48,Nancy,Allen,South Ndebele
04549848,Nicole,Villegas,French
486bec14,Natalie,Morales,Quechua
2c5dc3ec,Scott,Watts,Occitan
104cbed3,Christopher,Adkins,Sundanese
f2958613,Paul,King,Persian
3ddad16f,Margaret,Gonzalez,Croatian
b3801e1b,Devin,Lara,Japanese
caf9113b,Andrea,Norton,Luxembourgish
9795e31b,Lisa,Bailey,Bashkir
32196cbd,Larry,Hernandez,Navajo
c9e6f7ce,Amber,Martin,Kashmiri
858696b6,Sarah,Richards,Lithuanian
7b0c5a76,James,Donaldson,Fulah
6266c8eb,Julie,Bentley,Kikuyu
32001e61,Deborah,Allen,Sichuan Yi
69436d0b,Angela,Middleton,Maori
560370a9,Kenneth,Hansen,Luxembourgish
3d46ebd4,Justin,Lopez,Georgian
3f68ed08,William,Dominguez,Kuanyama
878d3714,Joshua,Miller,Panjabi
69ca6114,Haley,Turner,Sichuan Yi
bb9c024b,Michael,Dillon,Chichewa
99776807,Kristen,Rodriguez,Bislama
312114bd,Cameron,Mckee,Norwegian
21bb3317,Billy,Hayden,Kannada
9e6fdcc2,Sarah,Berry,Polish
c5a98dc4,Ryan,Hawkins,Kinyarwanda
c8d53642,Kelly,Adams,Afrikaans
92770171,Sean,Smith,Tamil
731fda80,Roy,Rivera,Chichewa
e8ac7f4d,Joel,Watson,Yiddish
96aad22f,Michael,Benitez,Mongolian
b17f30e1,Russell,Schroeder,Panjabi
a51af881,Katherine,Wright,Chamorro
d7517ae4,Kyle,Colon,Tamil
360ae88b,Christopher,White,Slovak
40d718b5,Catherine,Lucas,Tamil
932c8bf3,Barbara,Murray,Welsh
998e790d,Wayne,Bell,Maltese
4d056465,Tammy,Washington,Latin
316d6899,Veronica,Jones,Kurdish
ff119d8e,Ashlee,Daniels,Ewe
05b592f1,Robert,Cruz,Javanese
d17ea8e2,David,Klein,Armenian
8033eca7,Stephanie,Scott,Ido
8d3641c7,Holly,Williamson,Hiri Motu
64b8eba5,Elizabeth,Taylor,Divehi
ff482f56,Michael,Wyatt,Central Khmer
91a63275,Melissa,Gaines,Somali
551a42ec,Elizabeth,Hudson,Assamese
ac582370,Eric,Owen,Catalan
c5a6ecbd,Sean,Ballard,Vietnamese
b85d890a,Jennifer,Maynard,Urdu
4f915eae,Matthew,Herman,Venda
0a017e5a,Jessica,Montoya,Uzbek
e86cf289,Michelle,Boyd,North Ndebele
dc5953be,Amanda,Byrd,Gujarati
36cd4e86,Rebecca,Duncan,Zulu
f007a18c,Darren,Castillo,Romanian
fa0641b0,Manuel,Castaneda,Ossetian
4c8025bd,Hayley,Cohen,Limburgan
ff985431,Rhonda,Dean,Nauru
348cf1e9,Lance,Ellison,Aymara
1c4f3915,Danielle,Marsh,Assamese
1b0d38af,James,Jackson,Divehi
d627f474,John,Joyce,South Ndebele
6b1202f1,Christopher,Fox,Polish
d1574c62,Debra,Dorsey,Cornish
0a3a6c62,Christopher,Mitchell,Slovenian
952255c3,Kayla,Castillo,Tajik
194fe55b,Steven,Carrillo,Georgian
519d967d,Valerie,Myers,Afrikaans
f1f41f6b,Nicholas,Pace,Ndonga
1b4d6975,David,Rice,Zulu
c7be3edf,Lawrence,Hernandez,Divehi
71b9e86e,Maureen,Carpenter,Polish
dd2c6eea,Andrew,Robertson,Belarusian
ef63128f,Jesse,Carey,Occitan
1e8db66c,Christopher,Morrison,Breton
a95a20a0,Michael,Nelson,Oriya
5a406d56,Nicole,Brown,Thai
c22bfd43,Lisa,Cisneros,Danish
0f083239,Jerry,Nelson,Kanuri
79fe00c9,Joshua,Gonzales,Kanuri
3f26e7ae,Charles,Irwin,Czech
6b52b5c2,Jerome,Gibson,Welsh
b4731c18,Cheryl,Reynolds,English
28b4e804,Kayla,Coleman,Slovak
6db9b785,Jessica,Orr,Oriya
3980a7d0,Peter,Obrien,Dzongkha
a97b9cc2,Edward,Gordon,Yoruba
b11b4773,Adam,Williams,Tagalog
d32ae048,Jeffery,Patterson,Hindi
48868729,Walter,Abbott,Sundanese
b1c9cd33,Ashley,Heath,Burmese
0110e242,Anna,Moore,Polish
1f77f62c,Shaun,Smith,Latvian
0ad19220,James,Myers,Italian
1aad3236,Kevin,Smith,Macedonian
fa33e600,Joseph,Harrington,Herero
4ea11ef1,Amanda,Hamilton,Hiri Motu
54b284dd,Abigail,King,Albanian
caba820c,Joshua,Kirk,Bislama
4086f63d,Jonathan,Brown,Akan
7d57d3b7,Christine,Parsons,Sango
d285d9d3,Ryan,Brown,Mongolian
804674ae,Whitney,Ray,Somali
6142601c,Charles,Baker,Ojibwa
2af6136c,Michael,Jones,Romanian
460c3e00,Nancy,French,Latvian
608c2f04,Lacey,Rojas,Luxembourgish
ef8a9fed,Maurice,Washington,Ewe
8703e247,Kara,Ward,Sindhi
9d8bead6,Roger,Herrera,Azerbaijani
68709475,Megan,Stokes,Inuktitut
c222c42b,Andrew,Martinez,Malayalam
57435261,Jay,Brown,Malayalam
fa900887,Diane,Burns,Kalaallisut
4658f0ae,Karina,Holmes,Wolof
d9b27cae,Larry,Mccoy,Fijian
23b03fac,Brenda,Shaw,Occitan
b97ada3e,Kristi,Cox,Vietnamese
4d481030,Tracy,Lee,Czech
fca884d2,Andrew,Cook,Faroese
d5762773,Kevin,Rojas,Chuvash
4d2c701a,Robyn,Cook,Abkhazian
9d75a469,Eric,Simmons,Malayalam
b848073a,Brandon,Davis,Kannada
83ca1c02,Sean,Browning,Swahili
3bb68633,Edward,Smith,Slovenian
6c24cb73,Kristen,Hicks,Marathi
888f0c0c,Christy,Young,Zulu
e38b857a,Sara,Gonzalez,Manx
f88d9ff6,Jeffrey,Taylor,Kanuri
044aec61,Michael,Hale,Tagalog
8f328c6a,Sally,Stewart,Walloon
088e7c77,Robert,Walter,Cornish
bc9e7036,Savannah,Ho,Norwegian
9c15f01a,Amy,Welch,Polish
ec2e8c2b,Anthony,Munoz,Swedish
7a0ac843,Joy,Morgan,Somali
d90a3d96,Jennifer,Hendrix,Azerbaijani
e03f2fdc,Christina,Goodwin,Greek
21946755,Leslie,Miller,Afrikaans
82df795e,Russell,Gutierrez,Bulgarian
5dee981a,Frank,Malone,Malay
3e68b451,David,Smith,Igbo
e03911fb,Ashley,West,Romansh
aacab2f6,Jason,Harrington,Venda
041ccaac,Zachary,Bailey,South Ndebele
c8c57043,Rebecca,Bender,Arabic
bbcfa0fc,Melissa,Werner,Croatian
4e5efb67,Erik,Torres,Sango
04b3b0ae,Jason,Schultz,Armenian
c18db35e,Jesus,Gilbert,Chechen
e021ffd9,Kevin,Armstrong,Malay
5f605a18,Lauren,Gill,Luba-Katanga
5f7fa070,Amber,Evans,Gujarati
d995d10a,Donald,Stanley,Norwegian
dd88caa9,Julie,Ingram,Inupiaq
931db1ae,Leah,Clark,Kashmiri
d609c578,Patricia,Leon,Armenian
5f28d20d,Sara,Mcmahon,Ewe
9ab109a6,Sergio,Oconnor,Malayalam
72d22971,Douglas,Williams,Maltese
0bfeb002,Evan,Wilson,Portuguese
eb8345db,Jennifer,Medina,Norwegian
cb22dc9d,David,Harris,Bulgarian
8e766f32,Lindsay,Paul,Assamese
2db259c4,Richard,Medina,Kannada
33af27e1,Thomas,Waller,Quechua
6f731519,James,Evans,Xhosa
9e0d98a7,Tina,Ball,Somali
3a3e2372,Stephen,Walker,Ukrainian
87347c2e,Shelley,Middleton,Mongolian
2e19e8b7,Ashley,Watkins,Northern Sami
5ed3f96c,David,Henderson,Norwegian Nynorsk
43dd49d4,Christian,Branch,Chuvash
5e6c1d1c,Jennifer,Brown,Quechua
1b4ce378,Joy,Lee,Kuanyama
5a5e5be2,Tyler,Thompson,Indonesian
ee51a889,Ashley,Pena,Swati
3b6187d3,Maria,Smith,Kalaallisut
2d95c0e0,Michelle,Ortega,Tahitian
e6296714,Cassandra,Clark,Sichuan Yi
84e5815f,Jacob,Miller,Swahili
f3cc28a1,Gerald,Cole,Spanish
74a79c20,Chad,Stark,"Sotho, Southern"
4e2147a2,Ryan,Powell,Nepali
fdbb057a,Jacob,Brown,Bosnian
4884a43e,Chase,Ryan,Slovak
a3636616,Kristopher,Taylor,Gujarati
d8332547,Melissa,Brock,English
5ad47c7e,Tara,Morris,Corsican
9983f3fd,Brian,Frazier,Inupiaq
89368ede,Darrell,Baker,Slovak
7fb18eb2,Donald,Walker,Ukrainian
a8fc7be9,Robert,Soto,Uzbek
bdd7eca6,Scott,Perez,Chinese
2e35be56,Courtney,Evans,Norwegian
a3de9f0e,David,Spence,Luxembourgish
31b3a467,Jennifer,Carroll,Kurdish
73e3bfdd,Mark,Bell,Lithuanian
29aa9b2f,Courtney,Barron,Portuguese
ba0825d1,Nancy,Miller,Thai
6885f20e,Kenneth,Mendoza,Shona
a4ae5a91,Scott,Morris,Lao
ab62ed9e,Brittany,Ramirez,Kurdish
c018f6d8,Alexis,Thompson,Chuvash
4515f435,Ann,Orr,Malagasy
d45acca2,Juan,Chavez,Malay
5aa5b49a,Jesse,Collins,Sanskrit
5f938952,Angela,Sawyer,Danish
aa265452,Melissa,George,Cree
a12bcc72,Tonya,Mitchell,Pushto
f444bdd4,Hannah,Molina,Cornish
d1192abc,Robin,Bowman,Fijian
ac07a758,Kristen,Harrison,Kirghiz
a5f68cb7,Jeffrey,Wood,Tamil
dc0c9f8d,David,Cain,Tonga
e3c0569a,Michael,Haynes,Pali
7cdc9e1a,Lori,Cisneros,Bosnian
dbcb14fc,Vernon,Leonard,German
dd08c8a2,Austin,Martin,Swedish
ac61f504,Denise,Hammond,Slovenian
2dbdb640,Carolyn,Hayes,Arabic
fc5376e9,Edward,Davis,Komi
e8aaaa1f,Dustin,Fox,Finnish
43f041a9,Megan,Kirk,Sinhala
af40803c,Jose,Maynard,Ukrainian
cc22e521,Traci,Hamilton,Spanish
93b27ac2,Michael,Carpenter,Bislama
6d749b0d,Marcus,Martinez,Bihari languages
db854f27,Elizabeth,Skinner,Navajo
e5ce3b3c,Denise,Avila,Kurdish
5afb864f,Lori,Ballard,Kuanyama
c246cba9,Christopher,Carroll,Bihari languages
8daa1ef8,John,Valdez,Telugu
b423a542,Robert,Martinez,Zhuang
c3a12e7a,Sherry,Thomas,Dutch
9114180a,Julie,Rivera,Oriya
3ccd93cb,Meagan,Young,Czech
e9541774,Cameron,Howard,North Ndebele
0e01ba85,Derrick,Hutchinson,Irish
dfb1c808,Sonya,Martinez,Avaric
3d9773a1,Danielle,Reyes,Oromo
f3372a06,Diane,Hanson,Serbian
4356aab2,Joseph,Decker,Western Frisian
03fd5c2d,Willie,Mathews,Quechua
94f5f92a,Travis,Alvarez,Haitian
becaf4c3,Emily,Monroe,Kinyarwanda
db686a27,Mary,Morris,Church Slavic
d0787b1a,Alexa,Johnson,Hindi
0d8c2f9b,Kyle,King,Tsonga
9ddc1221,William,Farrell,Malay
b2412a5a,Jennifer,Hayes,Sindhi
9807ab52,Helen,Murphy,Kannada
5679d9a7,Julian,Jensen,Kazakh
aa3a7b58,Amanda,Hunter,Russian
e26fb2b1,Jessica,Cantrell,Luxembourgish
c48e044f,Andrea,Williams,Kikuyu
4e3dd393,Robert,Brown,Tamil
aaab97bb,April,Morgan,Uzbek
932de343,Jennifer,Lopez,Catalan
df564d61,Sandra,Nguyen,Marathi
d6b7aa1d,James,Mccullough,Kashmiri
65cfd186,Aaron,Ray,Thai
93350e79,Tammy,Acosta,Hungarian
ad920469,Joshua,Pierce,Icelandic
5840fb85,Megan,Carr,Chinese
0ce757f0,Courtney,Livingston,Portuguese
3c7fc849,Tiffany,Edwards,Avaric
56e37721,Cindy,Jones,Oromo
a81c78ef,Michael,Johnson,Tagalog
d72ba85d,Andre,Jackson,Vietnamese
41675c87,Nancy,Moore,Galician
5e539ac8,Michael,Montes,Avestan
523cceca,Raymond,Mcdaniel,Telugu
b110fa93,Jose,Stewart,Tahitian
81ce1f35,Ashley,Barnes,Occitan
04bcfff8,Christopher,Vargas,Greek
ff9c4ba6,Timothy,Wolf,Turkmen
7050349e,Richard,Estrada,Chichewa
c53448d0,Marie,Williams,Kannada
b9693289,Lynn,Stone,Avaric
03563bc9,Jessica,Mendez,Javanese
7152cc07,Vanessa,Ortiz,Inuktitut
87cd766d,Nancy,Krueger,Ossetian
0e64bfe5,Amanda,Erickson,Georgian
7e725db9,Geoffrey,Bentley,Avaric
eb01d335,Charles,Bryant,North Ndebele
3a564d70,Stephen,Walter,Kuanyama
36f7dbc7,Karen,Grant,Ido
72ec970d,Karen,Gonzalez,Tajik
b8325c50,Sarah,Hart,Bashkir
d73be10e,Donna,Dawson,Fijian
e36f2bb0,Cassandra,Gates,Danish
877a2ffb,Ruben,Owens,Lao
6b65ac71,Diamond,Sawyer,Church Slavic
3df3017f,Zachary,Waters,Somali
de21a529,Sabrina,Ortiz,Tagalog
4d1703a4,Stephen,Smith,Polish
ed900f52,Sarah,Moore,Bihari languages
ecbf0669,Benjamin,Howard,Persian
d87a2060,David,May,Quechua
47f1f74b,James,Smith,Swedish
c5772653,Jeffrey,Hooper,Komi
edc1d507,Michael,Fowler,Arabic
ebded5a7,Savannah,Carey,Divehi
a1279ac2,Nicole,Kelly,Rundi
363fe23b,Stacey,Gonzalez,Quechua
d1f2a5ba,Robert,Jenkins,Romansh
34c8ee63,Earl,Jordan,Vietnamese
8633d8a2,Robert,Pierce,Bulgarian
54b00d9c,Michael,Moran,Tahitian
0418a2c1,Dennis,Hays,Serbian
cb6dff71,Michael,Morgan,Vietnamese
3fff6cb5,Barry,Morgan,Uighur
cb0b0a9f,Sophia,Proctor,Lithuanian
9153c543,Kelly,Sullivan,Hungarian
b17a50cf,Eric,Green,Tswana
e8c697cd,Lisa,Duke,Kinyarwanda
10ed87b2,Patricia,Gordon,Estonian
70e58e3b,Michelle,Lloyd,South Ndebele
770d352f,Alicia,Chavez,Faroese
d689fa61,Jack,Mack,Western Frisian
a6d9af95,David,Murray,Norwegian
ee1350fc,Justin,Proctor,Yiddish
77de2b1d,Adam,Hill,Finnish
d06eda6c,Matthew,Gray,Galician
eb93c677,Amy,Harris,Italian
6b58c722,Michael,Hanna,Bambara
d4315620,Joseph,Johnson,Yoruba
7691b7c9,Christina,Alexander,Slovak
1e119afc,John,Campbell,Interlingue
592685a3,Melissa,Patel,Romanian
6e2d666a,Jeffrey,Hughes,Walloon
97d651f2,Madison,Brown,Ndonga
e05135b9,Tammie,Parrish,Afar
25a1921e,Jonathan,White,Sindhi
835ca3bf,Joseph,Hale,Interlingue
833c791a,Kevin,Schneider,Ukrainian
a105f661,Julie,Hunter,Tsonga
bcc6717f,Samantha,Tucker,Uighur
52afc672,Mary,Brown,Urdu
24f2c911,Rita,Hammond,Igbo
1b0c9fd0,Andrew,Giles,South Ndebele
6b7e7043,Kevin,Gibson,Sindhi
82866e0c,Kevin,Richards,Kurdish
a4f4d94f,Laurie,Snyder,Indonesian
9179113d,Eric,Miller,Kikuyu
c8d1da59,Ellen,Roth,Norwegian Nynorsk
90062c17,Kristin,Warren,Romanian
725b0c84,Troy,Matthews,Central Khmer
cafca141,David,Franco,Limburgan
2ad90cf7,Sarah,Weeks,Kannada
2dbcadea,Louis,Rowe,Breton
e37338ed,Derek,Tran,Rundi
fb17e261,Brenda,Bishop,Kirghiz
e953a168,Jeffrey,Carter,Church Slavic
6f22d0f4,Brandon,Gilbert,Croatian
1d360f7f,Sara,Roberts,Avestan
18a5f861,David,Alvarado,Romansh
1a6daf28,Barbara,Griffith,Chamorro
d6a3d49e,Kathryn,Smith,Turkish
fde7243f,Erin,Moore,Nepali
96221d7c,David,Anderson,Corsican
f9632dc2,Logan,Rodriguez,Amharic
70152275,Dalton,Hernandez,Interlingue
4e5b9aa9,Joseph,Matthews,Kikuyu
4c326c0f,Caleb,Nelson,Rundi
5bad336b,Christine,Roberts,Hausa
c87cdd9d,Barbara,Young,Pushto
967cbc43,Heather,Young,Sundanese
67373c9d,Robert,Eaton,Assamese
3a9963e9,Robert,Jackson,Northern Sami
2d841a95,Melanie,Hunter,Marathi
647d7e1f,Allison,Wright,Kirghiz
6728981a,Julie,Bailey,Arabic
9c17a640,Gina,Grant,Lao
53df76f4,Mallory,Lewis,Ewe
de6605d5,Harry,Montoya,Limburgan
74c7c480,John,Rios,Breton
85c628f0,Samantha,Lin,Vietnamese
c5a1e762,Katherine,Stevenson,Gujarati
3eda4c58,John,Estrada,Maltese
89ff2ff1,Curtis,Rogers,Bislama
918a4789,Brandi,Zhang,Northern Sami
a2f07ba8,Andrea,Christensen,Slovak
3a478a5e,Andrea,Weaver,Manx
faafe05b,Anna,Thomas,Urdu
15b5e873,Kristen,Griffin,Latin
c09f2d77,Andrew,Schroeder,Kongo
2213103b,Janice,Brewer,Hindi
08d32336,Kristen,Miller,French
edfc7dec,Holly,Campbell,Icelandic
c203821f,Dawn,Lucero,Korean
997b3f50,Cody,Charles,Wolof
